protocol	withdrawal_finalization	withdrawal_finalization_claim	withdrawal_finalization_refinement	finalized_success_notifies	withdrawal_finalization_decision_is_fail_closed	-	ui/src/lib/withdrawal-confirmation-state.ts#decideWithdrawalFinalization;canister/bridge-canister/src/api.rs#notify_withdrawal;canister/bridge-canister/src/evm_rpc.rs#notified_withdrawal_outcome	ui/src/lib/generated-refinement.test.ts#protocol_finalization_cases_matches_production;integration/phase3.spec.ts#runtime_attestation_is_reused_across_withdrawal_upgrade_and_governance	bridge_runtime_immutability;evm_canonicality;browser_storage;rpc_provider_chain_configuration;runtime_toolchain	finalization_cases
protocol	pending_queue	pending_queue_claim	pending_queue_refinement	restored_queue_preserves_other_keys	pending_queue_restore_preserves_existing_block	-	ui/src/lib/pending-confirmations.ts#restorePendingConfirmation	ui/src/lib/generated-refinement.test.ts#protocol_queue_cases_matches_production	browser_storage;runtime_toolchain	queue_cases
protocol	canonical_probe	canonical_probe_claim	canonical_probe_refinement	accepted_canonical_certificate_binds_finalized_payload	canonical_probe_accepts_exact_block	-	canister/bridge-core/src/kernel.rs#canonical_probe_matches	canister/bridge-canister/src/evm_rpc.rs#committed_observation_requires_an_exact_finalized_state_match	evm_canonicality;rpc_provider_chain_configuration;runtime_toolchain	canonical_probe_cases
protocol	runtime_attestation_reuse	-	-	-	runtime_attestation_requires_every_config_binding	-	canister/bridge-core/src/kernel.rs#runtime_attestation_matches;canister/bridge-canister/src/api.rs#runtime_attested;canister/bridge-canister/src/evm_rpc.rs#observe_bridge_at;canister/bridge-canister/src/storage/mod.rs#cache_deposit_authorization_observation	canister/bridge-core/tests/runtime_attestation.rs#runtime_attestation_requires_every_config_binding;canister/bridge-canister/src/storage/mod.rs#recovery_observation_cache_is_deposit_bound_and_survives_reopen;integration/phase3.spec.ts#refund_observation_preserves_global_runtime_attestation;integration/phase3.spec.ts#runtime_attestation_is_reused_across_withdrawal_upgrade_and_governance	bridge_runtime_immutability;evm_canonicality;rpc_provider_chain_configuration;runtime_toolchain;sqlite_atomicity	-
mint	authorization_binding	accepted_authorization_is_exact_and_has_fixed_deadline	-	deposit_run_preserves_existing_authorization	authorization_commit_requires_every_binding;signature_install_requires_dispatch_absence_and_exact_length	verification/smt/pass/MintAuthorizationState.sol#acceptedEnvelope	canister/bridge-core/src/kernel.rs#authorization_commit_allowed;canister/bridge-canister/src/api.rs#base_mint_snapshot;canister/bridge-canister/src/api.rs#runtime_attested	canister/bridge-canister/src/storage/mod.rs#deposit_authorization_persists_exact_committed_quote	bridge_runtime_immutability;cryptographic_authenticity;evm_canonicality;rpc_provider_chain_configuration;runtime_toolchain	-
mint	expiry_refund	accepted_expiry_refund_requires_finalized_unprocessed_expiry	-	refund_preserves_backing_and_keeps_charged_fee	expiry_refund_requires_unprocessed_strict_expiry;refund_start_requires_attempt_and_policy;deposit_refund_deducts_charged_fee_and_ledger_fee	verification/smt/pass/MintAuthorizationState.sol#processedDepositCannotBeAccepted	canister/bridge-core/src/kernel.rs#expiry_refund_allowed;canister/bridge-canister/src/lib.rs#request_deposit_refund;canister/bridge-canister/src/evm_rpc.rs#recovery_observation;canister/bridge-canister/src/storage/mod.rs#cache_deposit_authorization_observation	canister/bridge-core/tests/state_machine.rs#expired_authorization_refund_requires_persisted_finalized_unprocessed_evidence;canister/bridge-canister/src/storage/mod.rs#recovery_observation_cache_is_deposit_bound_and_survives_reopen;canister/bridge-canister/src/storage/mod.rs#refund_start_and_manual_claim_rejection_leave_record_and_quota_unchanged;canister/bridge-canister/src/storage/mod.rs#refund_start_and_manual_claim_commit_once_and_reopen_together;canister/bridge-canister/src/storage/mod.rs#refund_start_and_manual_claim_roll_back_together_at_record_failpoints;integration/phase3.spec.ts#refund_observation_preserves_global_runtime_attestation	bridge_runtime_immutability;evm_canonicality;icrc_history;rpc_provider_chain_configuration;sqlite_atomicity;runtime_toolchain	-
mint	exact_mint_finalization	accepted_mint_requires_exact_finalized_success	-	deposit_run_preserves_well_formed	mint_finalization_requires_exact_finalized_success	verification/smt/pass/MintAuthorizationState.sol#successfulMintUsesOneAmount	canister/bridge-core/src/kernel.rs#mint_finalization_allowed;canister/bridge-canister/src/lib.rs#request_deposit_refund;canister/bridge-canister/src/evm_rpc.rs#recovery_observation;canister/bridge-canister/src/evm_rpc.rs#exact_mint_evidence;ui/src/lib/deposit-mint-finalization.ts#depositMintEventMatches;ui/src/lib/deposit-mint-finalization.ts#receiptContainsExactDepositMint;ui/src/lib/deposit-mint-finalization.ts#exactMintReceiptFinalization	canister/bridge-core/tests/state_machine.rs#minted_state_requires_and_persists_exact_canonical_evidence;ui/src/lib/deposit-mint-finalization.test.ts#accepts_only_the_exact_finalized_DepositMinted_payload;ui/src/lib/deposit-mint-finalization.test.ts#accepts_only_an_exact_receipt_event_from_configured_bridge;ui/src/lib/deposit-mint-finalization.test.ts#accepts_only_an_exact_canonical_finalized_mint_receipt	bridge_runtime_immutability;cryptographic_authenticity;evm_atomicity;evm_canonicality;rpc_provider_chain_configuration;sqlite_atomicity;runtime_toolchain	-
mint	epoch_invalidation	accepted_authorization_is_exact_and_has_fixed_deadline	-	deposit_run_preserves_existing_authorization	authorization_commit_requires_every_binding	verification/smt/pass/MintAuthorizationState.sol#epochStrictlyIncreases	contracts/src/libraries/MintAuthorizationPolicy.sol#nextEpoch	contracts/test/BridgeDeposit.t.sol#testPauseInvalidatesOutstandingAuthorizationByEpoch	cryptographic_authenticity;evm_atomicity;runtime_toolchain	-
mint	reservation_lifecycle	local_strict_expiry_releases_authorization_reservation	-	deposit_run_preserves_reservation_consistency	reservation_exists_only_for_authorization_progress;deposit_reservation_is_released_at_local_expiry;deposit_numeric_effects_match_every_economic_transition	verification/smt/pass/MintAuthorizationState.sol#processedDepositCannotBeAccepted	canister/bridge-core/src/kernel.rs#deposit_numeric_effects	canister/bridge-canister/src/storage/mod.rs#authorization_signature_charges_fee_once_and_local_expiry_releases_reservation;canister/bridge-canister/src/storage/mod.rs#refund_start_and_manual_claim_commit_once_and_reopen_together;canister/bridge-canister/src/storage/mod.rs#refund_start_and_manual_claim_roll_back_together_at_record_failpoints	sqlite_atomicity;runtime_toolchain	-
mint	fee_accounting_once	authorization_signature_counts_exact_service_fee_once	-	deposit_run_fee_credit_count_at_most_once	deposit_fee_is_charged_only_on_authorization_signature;deposit_numeric_effects_match_every_economic_transition	verification/smt/pass/MintAuthorizationState.sol#successfulMintUsesOneAmount	canister/bridge-core/src/kernel.rs#deposit_numeric_effects	canister/bridge-canister/src/storage/mod.rs#authorization_signature_charges_fee_once_and_local_expiry_releases_reservation;canister/bridge-canister/src/storage/mod.rs#refund_start_and_manual_claim_commit_once_and_reopen_together;canister/bridge-canister/src/storage/mod.rs#refund_start_and_manual_claim_roll_back_together_at_record_failpoints	evm_atomicity;sqlite_atomicity;runtime_toolchain	-
mint	deposit_backing	mint_preserves_backing	-	deposit_run_preserves_backing	deposit_mint_preserves_one_to_one_backing;deposit_numeric_effects_match_every_economic_transition	verification/smt/pass/MintAuthorizationState.sol#successfulMintUsesOneAmount	canister/bridge-core/src/kernel.rs#deposit_numeric_effects	canister/bridge-core/tests/state_machine.rs#accounting_is_checked_and_separates_fee_kinds	evm_atomicity;external_asset_state;sqlite_atomicity;runtime_toolchain	-
mint	refund_evidence_enforcement	refund_request_cannot_bypass_finalized_evidence	-	-	expiry_refund_requires_unprocessed_strict_expiry;refund_start_requires_attempt_and_policy	-	canister/bridge-core/src/kernel.rs#expiry_refund_allowed;canister/bridge-canister/src/lib.rs#request_deposit_refund;canister/bridge-canister/src/evm_rpc.rs#recovery_observation;canister/bridge-canister/src/storage/mod.rs#cache_deposit_authorization_observation;canister/bridge-canister/src/lib.rs#map_deposit_refund_exact_mint_error	canister/bridge-core/tests/state_machine.rs#expired_authorization_refund_requires_persisted_finalized_unprocessed_evidence;canister/bridge-canister/src/storage/mod.rs#recovery_observation_cache_is_deposit_bound_and_survives_reopen;canister/bridge-canister/src/lib.rs#exact_mint_digest_mismatch_is_a_typed_identity_conflict;canister/bridge-canister/src/storage/mod.rs#refund_start_and_manual_claim_rejection_leave_record_and_quota_unchanged;canister/bridge-canister/src/storage/mod.rs#refund_start_and_manual_claim_roll_back_together_at_record_failpoints;integration/phase3.spec.ts#processed_id_with_another_digest_cannot_move_refund_funds;integration/phase3.spec.ts#refund_observation_preserves_global_runtime_attestation	bridge_runtime_immutability;evm_canonicality;rpc_provider_chain_configuration;sqlite_atomicity;runtime_toolchain	-
mint	refund_request_authorization	accepted_refund_request_requires_authenticated_owner_and_finalized_absence	refund_request_identity_refinement	-	refund_request_requires_authenticated_owner	-	canister/bridge-core/src/kernel.rs#refund_request_identity_decision;canister/bridge-canister/src/lib.rs#request_deposit_refund	canister/bridge-canister/src/lib.rs#refund_request_identity_decision_preserves_endpoint_error_order;canister/bridge-canister/src/storage/mod.rs#refund_start_and_manual_claim_rejection_leave_record_and_quota_unchanged;canister/bridge-canister/src/storage/mod.rs#refund_start_and_manual_claim_roll_back_together_at_record_failpoints;integration/phase3.spec.ts#owner_refund_requires_matching_authenticated_caller	ic_message_caller_authenticity;sqlite_atomicity;runtime_toolchain	refund_request_identity_cases
